Date,Open,High,Low,Close,Adj Close,Volume
2017-06-12,943.349976,965.200012,940.099976,963.849976,963.849976,4295838
2017-06-13,953.500000,962.950012,951.599976,957.799988,957.799988,2468897
2017-06-14,960.000000,961.900024,951.200012,958.599976,958.599976,3719055
2017-06-15,959.650024,967.950012,949.599976,952.099976,952.099976,2764031
2017-06-16,949.099976,953.849976,936.000000,940.250000,940.250000,5474225
2017-06-19,939.950012,940.250000,928.000000,929.849976,929.849976,3427930
2017-06-20,935.000000,946.900024,934.049988,943.549988,943.549988,2592198
2017-06-21,945.000000,949.000000,936.049988,943.349976,943.349976,1867932
2017-06-22,947.700012,968.700012,935.099976,940.150024,940.150024,4732621
2017-06-23,945.000000,949.150024,938.000000,943.250000,943.250000,3201509
2017-06-27,943.250000,948.000000,923.750000,927.049988,927.049988,3452330
2017-06-28,932.799988,933.000000,921.000000,924.700012,924.700012,2952612
2017-06-29,930.200012,947.950012,926.599976,930.200012,930.200012,7957020
2017-06-30,930.799988,938.000000,929.000000,935.549988,935.549988,2108350
2017-07-03,941.099976,955.000000,934.599976,951.900024,951.900024,2544462
2017-07-04,953.849976,970.000000,949.400024,962.150024,962.150024,2583863
2017-07-05,959.000000,959.000000,945.400024,950.900024,950.900024,2113114
2017-07-06,945.000000,957.000000,944.200012,947.000000,947.000000,1914860
2017-07-07,943.849976,945.450012,933.049988,935.400024,935.400024,2888443
2017-07-10,943.200012,959.799988,940.000000,957.049988,957.049988,732188
2017-07-11,956.650024,989.500000,956.650024,975.349976,975.349976,5769854
2017-07-12,974.950012,981.500000,968.750000,972.349976,972.349976,3137988
2017-07-13,977.250000,983.450012,964.099976,977.049988,977.049988,2585196
2017-07-14,999.450012,1006.849976,966.049988,972.049988,972.049988,11239090
2017-07-17,975.000000,992.000000,974.000000,984.049988,984.049988,3849125
2017-07-18,986.049988,1004.799988,981.099976,985.599976,985.599976,4130090
2017-07-19,981.450012,988.650024,969.099976,979.849976,979.849976,2945139
2017-07-20,979.299988,979.849976,966.950012,969.450012,969.450012,3404870
2017-07-21,973.000000,982.549988,971.400024,980.099976,980.099976,2990377
2017-07-24,983.500000,994.000000,982.599976,990.549988,990.549988,3064588
2017-07-25,990.000000,999.000000,986.200012,993.849976,993.849976,3572807
2017-07-26,998.099976,999.000000,990.400024,994.049988,994.049988,3435012
2017-07-27,996.000000,1004.000000,966.799988,971.049988,971.049988,6338426
2017-07-28,976.000000,1003.000000,962.299988,997.349976,997.349976,5549214
2017-07-31,991.900024,1021.700012,986.750000,1011.200012,1011.200012,9579124
2017-08-01,1011.000000,1017.000000,998.349976,1005.549988,1005.549988,3844699
2017-08-02,1006.000000,1012.750000,987.200012,993.349976,993.349976,2128792
2017-08-03,991.000000,998.750000,980.250000,984.000000,984.000000,2320174
2017-08-04,988.000000,989.000000,976.049988,983.750000,983.750000,2674509
2017-08-07,983.500000,983.750000,965.700012,968.250000,968.250000,3036872
2017-08-08,968.500000,970.250000,955.049988,963.849976,963.849976,3002324
2017-08-09,967.650024,973.900024,964.549988,969.349976,969.349976,1961205
2017-08-10,969.900024,987.500000,969.349976,981.250000,981.250000,4570342
2017-08-11,976.000000,997.000000,969.599976,987.700012,987.700012,3272078
2017-08-14,988.000000,989.200012,977.150024,981.450012,981.450012,1908235
2017-08-16,981.450012,986.099976,969.000000,975.200012,975.200012,3089040
2017-08-17,1005.000000,1029.250000,998.049988,1020.849976,1020.849976,12892130
2017-08-18,1017.900024,1017.900024,884.200012,923.250000,923.250000,82202480
2017-08-21,924.000000,924.000000,870.000000,873.400024,873.400024,45203588
2017-08-22,895.200012,897.049988,860.000000,875.400024,875.400024,24621299
2017-08-23,880.000000,903.700012,873.900024,892.799988,892.799988,30642095
2017-08-24,910.000000,918.250000,902.349976,912.150024,912.150024,21190262
2017-08-28,912.150024,953.950012,912.150024,941.000000,941.000000,20356054
2017-08-29,941.450012,942.000000,925.549988,927.450012,927.450012,6684696
2017-08-30,937.200012,939.000000,924.099976,926.650024,926.650024,8074832
2017-08-31,928.799988,928.950012,912.900024,914.950012,914.950012,7511226
2017-09-01,915.950012,925.900024,910.000000,919.950012,919.950012,4216961
2017-09-04,921.000000,921.099976,893.500000,900.200012,900.200012,5088554
2017-09-05,902.000000,905.000000,897.250000,901.900024,901.900024,4891696
2017-09-06,900.000000,900.299988,890.000000,895.599976,895.599976,3867955
2017-09-07,900.000000,900.500000,892.349976,895.750000,895.750000,3120596
2017-09-08,899.000000,899.000000,882.099976,884.299988,884.299988,4302271
2017-09-11,890.400024,891.799988,873.650024,878.700012,878.700012,6893821
2017-09-12,882.549988,887.750000,878.799988,884.049988,884.049988,8620677
2017-09-13,885.500000,887.599976,881.000000,883.750000,883.750000,5739114
2017-09-14,884.500000,896.599976,881.599976,892.400024,892.400024,6849003
2017-09-15,892.299988,913.250000,892.200012,908.250000,908.250000,6729730
2017-09-18,910.000000,917.750000,906.299988,909.099976,909.099976,4237930
2017-09-19,908.000000,916.000000,903.500000,912.250000,912.250000,3016665
2017-09-20,917.000000,917.000000,907.450012,912.700012,912.700012,2883915
2017-09-21,915.000000,915.250000,908.150024,909.549988,909.549988,4102076
2017-09-22,908.150024,910.250000,888.000000,898.299988,898.299988,8802044
2017-09-25,901.000000,901.950012,889.099976,895.349976,895.349976,4544350
2017-09-26,897.000000,908.400024,894.299988,905.900024,905.900024,3683239
2017-09-27,906.099976,907.900024,895.099976,899.799988,899.799988,3000069
2017-09-28,896.099976,903.900024,894.299988,896.000000,896.000000,8768633
2017-09-29,898.000000,902.400024,895.000000,899.900024,899.900024,2852916
2017-10-03,899.900024,912.000000,899.900024,903.549988,903.549988,2473761
2017-10-04,903.000000,905.400024,897.150024,899.599976,899.599976,2495746
