Date,Open,High,Low,Close,Adj Close,Volume
2017-05-31,9636.549805,9649.599609,9609.250000,9621.250000,9621.250000,414300
2017-06-01,9603.549805,9634.650391,9589.900391,9616.099609,9616.099609,176100
2017-06-02,9657.150391,9673.500000,9637.450195,9653.500000,9653.500000,162200
2017-06-05,9656.299805,9687.200195,9640.700195,9675.099609,9675.099609,127700
2017-06-06,9704.250000,9709.299805,9630.200195,9637.150391,9637.150391,145900
2017-06-07,9663.950195,9678.549805,9630.549805,9663.900391,9663.900391,160700
2017-06-08,9682.400391,9688.700195,9641.500000,9647.250000,9647.250000,155400
2017-06-09,9638.549805,9676.250000,9608.150391,9668.250000,9668.250000,159000
2017-06-12,9646.700195,9647.049805,9598.500000,9616.400391,9616.400391,141400
2017-06-13,9615.549805,9654.150391,9595.400391,9606.900391,9606.900391,129700
2017-06-14,9621.549805,9627.400391,9580.450195,9618.150391,9618.150391,181800
2017-06-15,9617.900391,9621.400391,9560.799805,9578.049805,9578.049805,171100
2017-06-16,9595.450195,9615.849609,9565.500000,9588.049805,9588.049805,213200
2017-06-19,9626.400391,9673.299805,9614.900391,9657.549805,9657.549805,141700
2017-06-20,9670.500000,9676.500000,9643.750000,9653.500000,9653.500000,159500
2017-06-21,9648.099609,9650.450195,9608.599609,9633.599609,9633.599609,144000
2017-06-22,9642.650391,9698.849609,9617.750000,9630.000000,9630.000000,198800
2017-06-23,9643.250000,9647.650391,9565.299805,9574.950195,9574.950195,175200
2017-06-27,9594.049805,9615.400391,9473.450195,9511.400391,9511.400391,203300
2017-06-28,9520.200195,9522.500000,9474.349609,9491.250000,9491.250000,172400
2017-06-29,9522.950195,9575.799805,9493.799805,9504.099609,9504.099609,259300
2017-06-30,9478.500000,9535.799805,9448.750000,9520.900391,9520.900391,179600
2017-07-03,9587.950195,9624.000000,9543.549805,9615.000000,9615.000000,183000
2017-07-04,9645.900391,9650.650391,9595.500000,9613.299805,9613.299805,144800
2017-07-05,9619.750000,9643.650391,9607.349609,9637.599609,9637.599609,130800
2017-07-06,9653.599609,9700.700195,9639.950195,9674.549805,9674.549805,147400
2017-07-07,9670.349609,9684.250000,9642.650391,9665.799805,9665.799805,141800
2017-07-10,9719.299805,9782.150391,9646.450195,9771.049805,9771.049805,37500
2017-07-11,9797.450195,9830.049805,9778.849609,9786.049805,9786.049805,179700
2017-07-12,9807.299805,9824.950195,9787.700195,9816.099609,9816.099609,145500
2017-07-13,9855.799805,9897.250000,9853.450195,9891.700195,9891.700195,181300
2017-07-14,9913.299805,9913.299805,9845.450195,9886.349609,9886.349609,159600
2017-07-17,9908.150391,9928.200195,9894.700195,9915.950195,9915.950195,163500
2017-07-18,9832.700195,9885.349609,9792.049805,9827.150391,9827.150391,293900
2017-07-19,9855.950195,9905.049805,9851.650391,9899.599609,9899.599609,200200
2017-07-20,9920.200195,9922.549805,9863.450195,9873.299805,9873.299805,161100
2017-07-21,9899.599609,9924.700195,9838.000000,9915.250000,9915.250000,187500
2017-07-24,9936.799805,9982.049805,9919.599609,9966.400391,9966.400391,0
2017-07-25,10010.549805,10011.299805,9949.099609,9964.549805,9964.549805,185500
2017-07-26,9983.650391,10025.950195,9965.950195,10020.650391,10020.650391,197600
2017-07-27,10063.250000,10114.849609,10005.500000,10020.549805,10020.549805,287900
2017-07-28,9996.549805,10026.049805,9944.500000,10014.500000,10014.500000,191600
2017-07-31,10034.700195,10085.900391,10016.950195,10077.099609,10077.099609,237700
2017-08-01,10101.049805,10128.599609,10065.750000,10114.650391,10114.650391,184300
2017-08-02,10136.299805,10137.849609,10054.200195,10081.500000,10081.500000,161500
2017-08-03,10081.150391,10081.150391,9998.250000,10013.650391,10013.650391,192700
2017-08-04,10008.599609,10075.250000,9988.349609,10066.400391,10066.400391,178600
2017-08-07,10074.799805,10088.099609,10046.349609,10057.400391,10057.400391,137400
2017-08-08,10068.349609,10083.799805,9947.000000,9978.549805,9978.549805,203300
2017-08-09,9961.150391,9969.799805,9893.049805,9908.049805,9908.049805,169200
2017-08-10,9872.849609,9892.650391,9776.200195,9820.250000,9820.250000,235500
2017-08-11,9712.150391,9771.650391,9685.549805,9710.799805,9710.799805,285900
2017-08-14,9755.750000,9818.299805,9752.099609,9794.150391,9794.150391,195600
2017-08-16,9825.849609,9903.950195,9773.849609,9897.299805,9897.299805,219500
2017-08-17,9945.549805,9947.799805,9883.750000,9904.150391,9904.150391,197600
2017-08-18,9865.950195,9865.950195,9783.650391,9837.400391,9837.400391,246300
2017-08-21,9864.250000,9884.349609,9740.099609,9754.349609,9754.349609,205300
2017-08-22,9815.750000,9828.450195,9752.599609,9765.549805,9765.549805,183600
2017-08-23,9803.049805,9857.900391,9786.750000,9852.500000,9852.500000,168600
2017-08-24,9881.200195,9881.500000,9848.849609,9857.049805,9857.049805,184700
2017-08-28,9907.150391,9925.750000,9882.000000,9912.799805,9912.799805,159600
2017-08-29,9886.400391,9887.349609,9783.750000,9796.049805,9796.049805,173300
2017-08-30,9859.500000,9909.450195,9850.799805,9884.400391,9884.400391,157800
2017-08-31,9905.700195,9925.099609,9856.950195,9917.900391,9917.900391,327700
2017-09-01,9937.650391,9983.450195,9909.849609,9974.400391,9974.400391,157800
2017-09-04,9984.150391,9988.400391,9861.000000,9912.849609,9912.849609,148800
2017-09-05,9933.250000,9963.099609,9901.049805,9952.200195,9952.200195,139200
2017-09-06,9899.250000,9931.549805,9882.549805,9916.200195,9916.200195,149200
2017-09-07,9945.849609,9964.849609,9917.200195,9929.900391,9929.900391,188800
2017-09-08,9958.650391,9963.599609,9913.299805,9934.799805,9934.799805,163600
2017-09-11,9971.750000,10028.650391,9968.799805,10006.049805,10006.049805,173000
2017-09-12,10056.849609,10097.549805,10028.049805,10093.049805,10093.049805,182600
2017-09-13,10099.250000,10131.950195,10063.150391,10079.299805,10079.299805,215000
2017-09-14,10107.400391,10126.500000,10070.349609,10086.599609,10086.599609,225600
2017-09-15,10062.349609,10115.150391,10043.650391,10085.400391,10085.400391,266600
2017-09-18,10133.099609,10171.700195,10131.299805,10153.099609,10153.099609,156100
2017-09-19,10175.599609,10178.950195,10129.950195,10147.549805,10147.549805,187500
2017-09-20,10160.950195,10171.049805,10134.200195,10141.150391,10141.150391,199400
2017-09-21,10139.599609,10158.900391,10058.599609,10121.900391,10121.900391,191800
2017-09-22,10094.349609,10095.049805,9952.799805,9964.400391,9964.400391,226600
2017-09-25,9960.099609,9960.500000,9816.049805,9872.599609,9872.599609,221400
2017-09-26,9875.250000,9891.349609,9813.000000,9871.500000,9871.500000,190900
2017-09-27,9920.599609,9921.049805,9714.400391,9735.750000,9735.750000,200100
2017-09-28,9736.400391,9789.200195,9687.549805,9768.950195,9768.950195,385000
2017-09-29,9814.299805,9854.000000,9775.349609,9788.599609,9788.599609,196300
2017-10-03,9893.299805,9895.400391,9831.049805,9859.500000,9859.500000,162800
2017-10-04,9884.349609,9938.299805,9850.650391,9914.900391,9914.900391,156200
2017-10-05,9927.000000,9945.950195,9881.849609,9888.700195,9888.700195,147800
